vol_id,page_seq,entity,type
txu.059173005430726,102,him,PERSON
mdp.39015014862448,86,he,PERSON
uc2.ark:/13960/t17m04p6z,30,Randal,PERSON
uc2.ark:/13960/t3610w538,96,her,PERSON
uc1.32106002116413,184,William,PERSON
uc1.b4095384,173,She,PERSON
uc2.ark:/13960/t88g8g708,411,she,PERSON
mdp.39015030113016,183,her,PERSON
uc1.31822013860861,108,Doug,PERSON
uc1.b3688021,175,he,PERSON
mdp.39015014776184,128,He,PERSON
mdp.39015013331627,148,he,PERSON
mdp.39015002719634,133,Irena,PERSON
mdp.39015019472599,81,He,PERSON
uc1.b2839252,138,her,PERSON
uva.x006115119,208,her,PERSON
mdp.39015000543242,60,London Tower,LOCATION
mdp.39015031592358,363,his,PERSON
mdp.39015014637402,53,her,PERSON
mdp.39015001145047,30,he,PERSON
uc1.b4368522,279,He,PERSON
mdp.39015004764927,35,Egypt,LOCATION
mdp.39015002185265,299,he,PERSON
mdp.39015030747045,314,her,PERSON
uc1.31822021280524,62,He,PERSON
miun.abw7392.0001.001,56,her,PERSON
uc1.$b803136,121,she,PERSON
mdp.39015012057637,215,she,PERSON
uc1.$b399374,105,She,PERSON
mdp.39015033255236,286,Anti,PERSON
nnc1.50042212,135,he,PERSON
mdp.39015020712173,338,Afro,MISC
mdp.39015025358220,86,her,PERSON
mdp.39015002719634,211,Blum,PERSON
uc1.$b805570,57,Madge,PERSON
uc2.ark:/13960/t2n58d91g,72,his,PERSON
uc1.b3711121,131,she,PERSON
mdp.39015050487928,150,He,PERSON
uc1.$b119911,173,He,PERSON
miun.afb3853.0001.001,204,Europe,LOCATION
uc1.32106016923267,139,he,PERSON
uc2.ark:/13960/t0tq5rh9j,165,his,PERSON
mdp.39015004191832,77,Terry,PERSON
uc1.$b401343,187,he,PERSON
uc1.$b119911,65,supper,DATE
uc1.32106016923267,230,him,PERSON
uc1.b3834441,52,Sotheby,PERSON
uc1.32106008091461,97,Mama,PERSON
uc1.32106005672461,295,Arvay,PERSON
uc1.b4368522,339,his,PERSON
uc1.$b401346,473,She,PERSON
mdp.39015000252448,78,Tom,PERSON
mdp.39015047473577,278,her,PERSON
uc1.$b805571,245,He,PERSON
uc1.$b803101,90,her,PERSON
mdp.39015002781840,249,Halsey,PERSON
njp.32101068170834,138,Purcey,PERSON
mdp.39015041189922,26,him,PERSON
uc1.b3110724,131,Sambo,PERSON
mdp.39015003640045,199,her,PERSON
mdp.39015040621420,118,he,PERSON
umn.31951002320734j,305,Paul,PERSON
uc1.b3688127,170,her,PERSON
mdp.39015002185265,68,Nyo Boto,PERSON
mdp.39015053538297,167,He,PERSON
osu.32435001929710,283,she,PERSON
uc1.$b610326,311,her,PERSON
uc1.$b799673,178,Jesus,PERSON
uc1.32106014692526,443,she,PERSON
mdp.39015016415658,210,his,PERSON
njp.32101074760685,183,his,PERSON
mdp.39015066051023,106,she,PERSON
uc1.$b510296,55,Highway Committee,ORGANIZATION
mdp.39015016415658,121,she,PERSON
mdp.39015000536758,368,Swanson,PERSON
mdp.39015031592358,59,Stuyvesant,PERSON
uc1.$b805638,165,her,PERSON
uc1.$b799449,187,Jeff,PERSON
mdp.39015011800169,134,Turkish-toed,MISC
uc1.$b312803,36,his,PERSON
uc1.$b799168,60,She,PERSON
inu.30000007418811,48,Herald,ORGANIZATION
hvd.hn3hhr,52,his,PERSON
mdp.39015020716356,272,He,PERSON
uc1.32106012297450,149,his,PERSON
mdp.39015014637402,51,she,PERSON
mdp.39015033255236,30,he,PERSON
mdp.39015025358220,55,her,PERSON
mdp.39015003977678,108,he,PERSON
osu.32435001929710,116,Baptists,MISC
mdp.39015066051023,259,Angela,PERSON
mdp.39015028485905,115,he,PERSON
inu.32000003479633,214,She,PERSON
mdp.39015014139243,75,his,PERSON
mdp.39015038579374,136,morning,TIME
mdp.39015014862497,23,Wilkins,PERSON
uc1.$b802359,233,She,PERSON
mdp.39015028718305,269,he,PERSON
mdp.39015059415839,419,Stanfield,PERSON
mdp.39015047473577,29,his,PERSON
mdp.39015059415839,248,Le Baron,PERSON
mdp.39015020648625,187,Roosevelt,PERSON
mdp.39015002185265,75,him,PERSON
uc1.$b808977,97,Joe,PERSON
mdp.39015020716356,87,Pietro,PERSON
mdp.39015032960943,29,her,PERSON
mdp.39015028718305,34,Dace Trevorl,PERSON
mdp.39015002185265,255,John,PERSON
mdp.39015047473577,239,him,PERSON
mdp.39015047473577,267,Sunday,DATE
mdp.39015038025527,43,her,PERSON
uc1.b3711124,135,Florence Wingate-Early,PERSON
mdp.39015010399841,49,Algiers,LOCATION
mdp.39015033142137,242,him,PERSON
umn.31951001812203j,272,He,PERSON
hvd.32044021096433,224,he,PERSON
mdp.39015002185265,510,he,PERSON
uc1.32106012836174,73,her,PERSON
uc1.b3711121,461,America,LOCATION
mdp.49015001406827,185,Dart,PERSON
mdp.39015054272441,219,She,PERSON
dul1.ark:/13960/t6vx6fj7q,450,his,PERSON
mdp.39015028686486,346,he,PERSON
uc1.$b805688,132,Mary Watts,PERSON
mdp.39015021862308,324,thirty dollars,MONEY
txu.059173005430726,156,he,PERSON
mdp.39015037468769,71,Nita,PERSON
osu.32435058033408,138,him,PERSON
uc1.32106016182757,26,she,PERSON
uc1.$b76124,203,him,PERSON
mdp.39015004753730,346,her,PERSON
uc1.$b76124,102,She,PERSON
mdp.39015004729474,400,He,PERSON
mdp.39015038579374,39,Robert,PERSON
uc1.$b802239,96,her,PERSON
mdp.39015028489303,72,her,PERSON
mdp.39015037484576,99,she,PERSON
mdp.39015011911768,89,Nora,PERSON
txu.059173025245647,345,him,PERSON
mdp.39015010399841,133,Abraham,PERSON
mdp.39015020728666,222,he,PERSON
mdp.39015000536758,134,his,PERSON
mdp.39015050487928,341,French,MISC
uc1.b3711043,215,her,PERSON
mdp.39015050555963,266,he,PERSON
mdp.39015002375338,372,Jo,PERSON
uc1.$b236274,115,he,PERSON
uc1.b3688127,66,he,PERSON
uc1.32106002116413,23,She,PERSON
uiug.30112001309100,197,Her,PERSON
uc2.ark:/13960/t3610w538,118,he,PERSON
mdp.39015030113016,441,his,PERSON
mdp.39015002719634,265,She,PERSON
mdp.39015014862497,85,Martin,PERSON
uc1.$b803101,341,Eden,PERSON
mdp.39015019472599,152,Dan,PERSON
uc1.32106010569173,108,Her,PERSON
mdp.39015000536758,439,Nick,PERSON
mdp.39015053394543,68,Longman,PERSON
uc1.$b799449,20,he,PERSON
wu.89000744367,219,Bendel,PERSON
uc1.32106007125674,373,Russell,PERSON
uc1.b5521446,104,Mississippi,LOCATION
uva.x006115119,202,Crowbs,MISC
mdp.39015014862471,186,Ross,PERSON
txu.059173005430726,495,Melvin Van Peebles,PERSON
uva.x002765161,73,Lou,PERSON
uc1.b4495386,157,he,PERSON
uc1.$b808977,260,China Doll,ORGANIZATION
inu.32000003479633,144,She,PERSON
mdp.39015053394667,148,he,PERSON
uc1.$b808977,264,he,PERSON
nyp.33433076059314,94,her,PERSON
uc1.$b236269,57,she,PERSON
miun.afb3853.0001.001,106,her,PERSON
mdp.39015031791232,85,Richie,PERSON
mdp.39015004729474,192,his,PERSON
osu.32435017630211,120,Her,PERSON
mdp.39015038579374,110,George Sampson,PERSON
mdp.39015011911768,82,Nora,PERSON
nyp.33433076059314,408,he,PERSON
uc1.32106016182757,40,She,PERSON
txu.059173018339015,168,She,PERSON
uc1.b3973268,115,Harry,PERSON
mdp.39015019145260,112,his,PERSON
uc1.32106014692526,254,she,PERSON
mdp.39015081383146,75,he,PERSON
mdp.39015073495692,148,Hillary,PERSON
mdp.39015061148626,320,Max Factor,ORGANIZATION
mdp.39015037468769,244,her,PERSON
uc2.ark:/13960/t2n58d91g,76,her,PERSON
mdp.39015011340158,264,him,PERSON
mdp.39015002216789,104,his,PERSON
uc1.$b187128,107,his,PERSON
uc1.b3711121,453,she,PERSON
mdp.39015047473577,116,she,PERSON
uc1.$b802237,56,he,PERSON
loc.ark:/13960/t9r21t21g,261,he,PERSON
pst.000051150549,120,Paris,LOCATION
uc1.$b300242,306,Merrit,PERSON
mdp.39015009022487,308,her,PERSON
osu.32435060119922,88,Vermont,LOCATION
mdp.39015046816164,118,she,PERSON
mdp.39015004753730,49,she,PERSON
txu.059173023654011,61,He,PERSON
mdp.39015002169061,73,he,PERSON
mdp.39015011802561,152,she,PERSON
mdp.39015016454152,83,four years later,DATE
mdp.39015016452230,294,Thursday,DATE
osu.32435017886441,147,he,PERSON
mdp.49015001406827,309,Bubber,PERSON
mdp.39015008356332,50,him,PERSON
hvd.32044010288199,99,National Senate,ORGANIZATION
uva.x006115119,250,Gascon,PERSON
mdp.39015021862308,195,he,PERSON
mdp.39015016452750,128,him,PERSON
uc1.$b312802,62,he,PERSON
uc1.$b63731,235,Jennings,PERSON
mdp.39015031592358,120,He,PERSON
mdp.39015025358220,131,Coral,LOCATION
uc1.$b799792,151,George Stevens,PERSON
mdp.39015011359729,18,his,PERSON
uc2.ark:/13960/t1cj8877v,273,Anglo-Saxon,MISC
mdp.39015032960943,143,Mamie,PERSON
mdp.39015016454574,165,he,PERSON
uc1.$b119911,259,Starrett,PERSON
coo.31924022491033,149,Berlin,LOCATION
mdp.39015002185265,60,she,PERSON
uc2.ark:/13960/t17m04p6z,83,hers,PERSON
mdp.39015030113016,479,New Orleans,LOCATION
mdp.39015041189922,200,she,PERSON
mdp.39015000536758,264,Nick,PERSON
nc01.ark:/13960/t3mw3rp2b,221,he,PERSON
umn.31951002320734j,540,his,PERSON
nyp.33433076059314,253,He,PERSON
umn.31951002320734j,208,Eddie,PERSON
uc1.$b401343,61,she,PERSON
uc1.32106002116413,342,his,PERSON
uc1.b3711121,477,she,PERSON
nyp.33433076059314,178,America,LOCATION
mdp.39015008163613,134,Lafferty,PERSON
uva.x006115119,96,he,PERSON
mdp.39015028489303,99,she,PERSON
uva.x006115119,113,Telphar,PERSON
uc1.b3711121,193,him,PERSON
uc1.$b799792,133,Charlie,PERSON
uc1.b3711121,501,he,PERSON
mdp.39015057621065,170,Sarah,PERSON
emu.010001355021,203,he,PERSON
uc1.$b119911,283,he,PERSON
uc1.31822021280524,70,Richardson,PERSON
uc1.$b323002,43,her,PERSON
mdp.39015054061430,43,Margaret Creighton,PERSON
mdp.39015004712637,163,Mark,PERSON
mdp.39015003636167,189,Wade,PERSON
mdp.39015014776184,196,She,PERSON
uva.x006115119,94,Jon,PERSON
mdp.39015011911768,16,his,PERSON
mdp.39015002719949,158,he,PERSON
mdp.39015059415839,359,Brown,PERSON
mdp.39015002741620,48,Felipe,PERSON
mdp.39015004313469,127,Small,PERSON
miun.afb3853.0001.001,29,Reb,MISC
mdp.39015053394667,271,Browning,PERSON
uc1.b3973268,258,Negro,MISC
mdp.39015014859253,223,night,TIME
mdp.39015002185265,148,his,PERSON
mdp.39015054272441,185,Jack,PERSON
uc2.ark:/13960/t88g8g708,83,she,PERSON
nc01.ark:/13960/t89g6f86r,38,he,PERSON
mdp.39015030113016,312,her,PERSON
uc1.$b312803,116,She,PERSON
uc1.$b120117,159,him,PERSON
loc.ark:/13960/t9r21t21g,46,him,PERSON
mdp.39015003977678,124,Georgia,LOCATION
mdp.39015014135811,507,his,PERSON
uva.x030788124,225,Near East,LOCATION
uva.x000652535,241,Stacey,PERSON
dul1.ark:/13960/t6vx6fj7q,306,He,PERSON
mdp.39015014637402,309,Wanda,PERSON
uiug.30112002544713,103,Mills,PERSON
mdp.39015053394295,21,her,PERSON
mdp.39015003636316,74,His,PERSON
uva.x002765161,108,Evelyn,PERSON
uc1.$b808977,285,Tony,PERSON
wu.89000744367,218,her,PERSON
uc1.$b76124,304,her,PERSON
uc1.$b799792,304,he,PERSON
loc.ark:/13960/t9r21t21g,232,Victor,PERSON
nc01.ark:/13960/t1hh7np2b,25,Lizzie,PERSON
dul1.ark:/13960/t8vb3f54w,250,He,PERSON
txu.059173022944752,27,she,PERSON
txu.059173025245647,62,Cubans,MISC
mdp.39015059435944,246,her,PERSON
uc1.$b799792,324,His,PERSON
mdp.39015041189922,281,Noah,PERSON
uc1.32106010569173,117,her,PERSON
mdp.39015016452750,80,He,PERSON
emu.10002331914,38,his,PERSON
mdp.39015013331627,334,Egyptian,MISC
mdp.39015008163613,171,him,PERSON
uc1.$b802359,308,Emile,PERSON
uc1.$b312802,236,him,PERSON
uc1.b3687493,43,Sammy,PERSON
mdp.39015012214691,182,his,PERSON
mdp.39015038025527,90,Lena,PERSON
uc1.$b807567,144,his,PERSON
mdp.39015014862497,332,He,PERSON
uc1.b4095384,442,Dobbs,PERSON
mdp.39015004753730,199,Sam,PERSON
osu.32435058033408,29,Aptor,LOCATION
uc1.$b401346,196,Shelomith,PERSON
mdp.39015004191832,20,She,PERSON
uc1.$b802239,56,he,PERSON
mdp.39015028095795,191,her,PERSON
mdp.39015016454574,27,his,PERSON
mdp.39015054272441,216,Chandler,PERSON
mdp.39015014135811,536,Milo,PERSON
uc1.$b805570,48,Veronica,PERSON
nyp.33433076059314,428,he,PERSON
mdp.39015030202835,39,his,PERSON
mdp.39015030113503,42,French,MISC
mdp.39015066051023,168,him,PERSON
wu.89000744367,141,Jean,PERSON
osu.32435058033408,232,Ross,PERSON
mdp.39015030113503,250,His,PERSON
uc1.b3456549,85,he,PERSON
mdp.39015003636191,116,him,PERSON
mdp.39015028095795,47,she,PERSON
mdp.39015014135811,218,She,PERSON
mdp.39015053394667,283,his,PERSON
mdp.39015014135811,202,Don,PERSON
emu.010002426670,100,his,PERSON
emu.010000426223,39,Oliver,PERSON
uc1.$b805413,150,he,PERSON
uc1.32106005672461,272,She,PERSON
dul1.ark:/13960/t6vx6fj7q,167,his,PERSON
mdp.39015043798431,146,her,PERSON
uc1.$b404100,132,Tommy,PERSON
uc1.$b808977,207,She,PERSON
mdp.39015020716356,235,Pietro,PERSON
uva.x001130520,189,him,PERSON
mdp.39015001520603,70,she,PERSON
nyp.33433076059314,379,his,PERSON
uc1.$b404100,42,Tommy Tumms,PERSON
mdp.39015033979934,205,Johnson,PERSON
inu.32000003479633,264,Ziegfeld,PERSON
mdp.39015004158161,87,Today,DATE
uc1.$b799792,262,him,PERSON
mdp.39015019145260,111,Michael Ames,PERSON
mdp.39015004712637,128,he,PERSON
nc01.ark:/13960/t89g6f86r,151,his,PERSON
njp.32101066122597,119,Iola,LOCATION
mdp.39015016452453,77,Army,ORGANIZATION
uc2.ark:/13960/t88g8g708,155,he,PERSON
uc1.b3973268,52,Ford,ORGANIZATION
uc1.b3711043,41,McGuire,PERSON
mdp.39015043798431,21,He,PERSON
mdp.39015037468769,82,her,PERSON
uc2.ark:/13960/t8mc8s37n,413,she,PERSON
uc1.$b401273,34,Madge,PERSON
uc1.b3470438,64,Taney,PERSON
mdp.39015000536758,234,Mommy,PERSON
mdp.39015001816555,105,his,PERSON
uc1.32106002172291,196,he,PERSON
mdp.39015033255236,177,he,PERSON
mdp.39015002338021,213,she,PERSON
mdp.39015013331627,232,Congress,ORGANIZATION
mdp.39015008240296,26,his,PERSON
txu.059173018339015,137,Clare,PERSON
nc01.ark:/13960/t3wt00v24,119,Margaret,PERSON
mdp.39015014862448,294,Patricia,PERSON
uiug.30112002544713,64,Greer,PERSON
mdp.39015003636191,61,he,PERSON
mdp.39015021979961,38,her,PERSON
mdp.39015014637402,261,he,PERSON
mdp.39015018046923,120,night,TIME
mdp.39015016454574,139,him,PERSON
wu.89098876212,148,she,PERSON
uc1.$b236269,101,Her,PERSON
umn.31951002320734j,87,South,LOCATION
uc1.$b803101,90,Eden,PERSON
mdp.39015008240296,84,Asher,PERSON
mdp.39015012214691,213,John Thomas,PERSON
uc1.$b102361,243,He,PERSON
txu.059173023654011,142,her,PERSON
uc1.$b323002,190,his,PERSON
uc1.b3470438,59,Green,PERSON
mdp.39015038579374,93,her,PERSON
uc2.ark:/13960/t02z12t8w,35,Jackson,PERSON
mdp.39015050487928,86,Bob,PERSON
mdp.39015014862448,230,this night,TIME
uc1.b4368522,327,Mauthausen,LOCATION
nc01.ark:/13960/t9t16484h,336,she,PERSON
uc1.$b63692,267,Yvon,PERSON
mdp.39015014862497,150,him,PERSON
mdp.39015014862489,69,Jacinto,PERSON
txu.059173005430726,478,he,PERSON
uva.x004346812,247,Wilson,PERSON
uc1.$b87048,87,Alabama,LOCATION
uc1.$b401343,29,Lazarus,PERSON
osu.32435017630211,33,he,PERSON
mdp.39015053538297,141,her,PERSON
uc1.32106002116413,95,Taylor,PERSON
mdp.39015007057337,135,she,PERSON
mdp.39015046886894,251,last night,TIME
mdp.39015002719949,195,him,PERSON
mdp.39015028489303,125,Roberta,PERSON
mdp.39015040104955,144,New Jerusalem,LOCATION
mdp.39015001816555,94,Frau Hoffman,PERSON
uc1.b3273229,38,he,PERSON
mdp.39015014135803,203,Mundo,PERSON
mdp.39015037468769,207,he,PERSON
emu.010001355363,21,Carteret,PERSON
uc1.32106010569173,169,her,PERSON
uc1.$b63731,181,Mary Ellen,PERSON
mdp.39015066034508,199,She,PERSON
uc1.32106010537014,288,Nedeed,PERSON
uc1.$b805571,126,He,PERSON
mdp.39015020716356,19,her,PERSON
uc1.b4095384,200,Rutherford,PERSON
uc1.32106014692526,316,her,PERSON
mdp.39015020648625,339,she,PERSON
uc1.$b312802,72,Ewing,PERSON
uc2.ark:/13960/t88g8g708,409,Jones,PERSON
uc1.$b63731,116,he,PERSON
mdp.39015000543242,99,Catholic,MISC
uc1.32106002158183,230,her,PERSON
uiuc.3004694,273,his,PERSON
txu.059173005430726,339,Delgadina,PERSON
mdp.39015004128289,104,her,PERSON
miun.afb3853.0001.001,116,she,PERSON
uc2.ark:/13960/t6k06z120,238,She,PERSON
mdp.39015009022487,319,Essie,PERSON
mdp.39015003640045,8,"Mills Music, Inc.",ORGANIZATION
uc1.b3973268,76,Max,PERSON
uc1.$b803101,303,Rosebud Country,LOCATION
uc1.a0011554979,139,her,PERSON
uc1.b4495386,57,her,PERSON
mdp.39015004313469,191,his,PERSON
uc1.32106002116413,229,his,PERSON
osu.32435017630211,83,her,PERSON
uc1.32106014425844,203,his,PERSON
uc1.$b187128,33,Sunday,DATE
uc1.b3688021,209,she,PERSON
mdp.39015010399841,264,her,PERSON
mdp.39015002719634,139,Jesus,PERSON
mdp.39015014135803,38,him,PERSON
txu.059173005430726,368,his,PERSON
mdp.39015028485905,76,She,PERSON
dul1.ark:/13960/t6vx6fj7q,441,she,PERSON
uc1.b2839282,250,Friday,DATE
uc1.a0011554979,111,Japan,LOCATION
mdp.39015008240296,219,him,PERSON
uc1.$b101950,212,he,PERSON
uc1.b4397888,268,this morning,TIME
mdp.39015002741612,33,Mississippi,LOCATION
mdp.39015071237948,330,he,PERSON
mdp.39015020716356,278,Pietro,PERSON
mdp.39015004733401,260,She,PERSON
mdp.39015035342958,97,He,PERSON
uc1.b4368522,137,Leduc,PERSON
uc1.32106010569173,90,she,PERSON
mdp.39015002185265,545,he,PERSON
mdp.39015021862308,83,his,PERSON
uc1.$b799449,86,Bertha Mae,PERSON
mdp.39015002185265,359,he,PERSON
uc1.b3711124,331,her,PERSON
mdp.39015024079561,64,Pontiac,LOCATION
uc1.$b805570,88,Veronica,PERSON
mdp.39015000536758,79,he,PERSON
mdp.39015057601315,117,her,PERSON
uc1.$b236274,146,her,PERSON
mdp.39015002375338,403,Rose,PERSON
mdp.39015004313469,224,this morning,TIME
mdp.39015001145047,16,Rex,PERSON
uc1.32106002116413,344,he,PERSON
uc2.ark:/13960/t1cj8877v,113,Republican,MISC
uc1.$b63692,90,Rachele,PERSON
dul1.ark:/13960/t6vx6fj7q,250,Joe,PERSON
uc1.b4495386,113,Blossom Rose,PERSON
ucbk.ark:/28722/h29z8m,303,he,PERSON
uiug.30112002951454,71,German,MISC
uc1.32106007125674,216,Stacey,PERSON
mdp.39015002185265,50,him,PERSON
mdp.39015002719634,82,Bannie,PERSON
nc01.ark:/13960/t9p279r4b,216,he,PERSON
mdp.39015020852250,26,he,PERSON
mdp.39015016452230,297,Nadine,PERSON
uva.x000652535,204,Christopher-John,PERSON
mdp.39015066059711,154,He,PERSON
mdp.39015004128289,45,Paul,PERSON
mdp.39015038025527,73,her,PERSON
mdp.39015030113503,280,her,PERSON
loc.ark:/13960/t9r21t21g,230,her,PERSON
mdp.39015002719634,205,Santa Claus,PERSON
mdp.39015054037372,121,Lale,PERSON
mdp.39015030113503,129,Westminster,LOCATION
mdp.39015012856574,131,Bob,PERSON
uc1.b4095384,323,His,PERSON
mdp.39015004753730,254,she,PERSON
uc1.$b799168,110,Jenkinses,ORGANIZATION
uiug.30112002544713,140,Thomas,PERSON
mdp.39015033255236,134,his,PERSON
mdp.39015020716356,22,Maria,PERSON
uc1.$b808977,58,He,PERSON
uc1.b4397888,281,Brenda,PERSON
osu.32435058033408,178,him,PERSON
uc1.b3470438,15,Douglas,PERSON
uc1.$b610326,246,Havenport,LOCATION
uc1.$b87048,171,He,PERSON
mdp.39015037484576,191,she,PERSON
uc1.32106005672461,257,her,PERSON
mdp.39015047473577,314,she,PERSON
mdp.39015040116777,55,Jim,PERSON
mdp.39015073377973,138,Yeh,PERSON
uc1.$b802237,15,he,PERSON
nyp.33433076059314,355,her,PERSON
mdp.39015030113503,142,John Wesley,PERSON
uc2.ark:/13960/t1zc7sr2j,197,her,PERSON
mdp.39015013331627,185,Toussaint,PERSON
dul1.ark:/13960/t8vb3f54w,132,she,PERSON
uc1.$b803136,87,Jim,PERSON
uva.x004346812,214,she,PERSON
mdp.39015059415839,34,him,PERSON
mdp.39015003977678,125,Johnny Stoddart,PERSON
nc01.ark:/13960/t9t16484h,130,North,LOCATION
mdp.39015030202835,206,Belton,LOCATION
uc2.ark:/13960/t88g8g708,342,him,PERSON
mdp.39015057621065,326,Dunlop,ORGANIZATION
mdp.39015008240296,191,her,PERSON
uc2.ark:/13960/t8mc8s37n,34,She,PERSON
mdp.39015028485905,191,Peters,PERSON
txu.059173005430726,112,Houston,LOCATION
mdp.39015026712524,213,her,PERSON
mdp.39015014862489,199,her,PERSON
mdp.39015020716356,280,him,PERSON
mdp.39015019145260,155,him,PERSON
nyp.33433076059314,375,her,PERSON
uc1.$b401346,273,she,PERSON
uc1.$b399838,31,his,PERSON
uc1.b3273229,139,Alfred,PERSON
wu.89098876212,239,Peter,PERSON
mdp.39015010962861,69,his,PERSON
mdp.39015020716356,185,he,PERSON
mdp.39015030747045,237,His,PERSON
mdp.39015046878727,31,Coransee,PERSON
uc1.$b236274,62,she,PERSON
uc1.b4095384,124,he,PERSON
uc1.$b802637,49,Paul,PERSON
mdp.39015004753730,512,Vyry,PERSON
nyp.33433044940785,151,Zona,PERSON
mdp.39015066059711,272,his,PERSON
mdp.39015014862257,100,he,PERSON
uc1.b3456549,48,He,PERSON
mdp.39015020716356,297,Foggia,LOCATION
uc1.b3435126,239,Lee,PERSON
uc1.32106018321106,243,Brady,PERSON
uc1.b3687493,115,He,PERSON
uva.x000457192,151,Laurentine,PERSON
uc1.$b808977,137,he,PERSON
uc1.$b803101,162,Her,PERSON
mdp.39015004158161,21,"Oct. 26, 1868",DATE
nyp.33433076059314,68,He,PERSON
uc1.b3435126,319,he,PERSON
mdp.39015021862308,111,her,PERSON
mdp.39015012214691,73,his,PERSON
uc1.$b102361,219,he,PERSON
uiug.30112001309100,92,Iris,PERSON
uc2.ark:/13960/t5fb4xm9r,11,him,PERSON
mdp.39015016452230,173,Arthur,PERSON
uc1.32106007393728,89,him,PERSON
uc1.$b102361,190,B.J.,PERSON
umn.31951002320734j,384,Pennsylvania,LOCATION
mdp.39015000536758,192,her,PERSON
uc1.32106010537014,39,he,PERSON
mdp.39015002215245,344,Felice,PERSON
mdp.39015053121862,157,He,PERSON
mdp.39015015351599,36,she,PERSON
uc1.32106007393728,330,him,PERSON
mdp.39015053394295,145,Ken,PERSON
mdp.39015046886894,40,Chancre,PERSON
uc1.a0011554979,134,his,PERSON
inu.30000007418811,192,she,PERSON
inu.32000003479633,81,she,PERSON
uc1.32106010569173,78,Mattie,PERSON
uc1.$b808977,220,Joe,PERSON
uc2.ark:/13960/t8mc8s37n,388,him,PERSON
mdp.39015059435944,107,Madame Delphine,PERSON
emu.10002350164,84,he,PERSON
mdp.39015002741612,321,Shiloh,LOCATION
mdp.39015015209623,198,her,PERSON
uc1.$b236269,29,Monday,DATE
mdp.39015002781840,136,him,PERSON
uc2.ark:/13960/t0tq5rh9j,51,his,PERSON
mdp.39015037484576,52,Wilson,PERSON
mdp.39015053538297,56,Boothby,PERSON
uc1.b3711121,68,Palmer,PERSON
mdp.39015004128289,73,She,PERSON
osu.32435067037739,73,Eddie,PERSON
