,vol_id,page_seq,entity,type
614,uc1.32106002116413,184,Taylor,PERSON
615,mdp.39015028489303,92,She,PERSON
616,osu.32435067037481,57,him,PERSON
617,mdp.39015001816555,252,U. S. Army,ORGANIZATION
618,mdp.39015022022837,95,Harvey,PERSON
619,uc1.b3273229,70,Jim Gill,PERSON
620,mdp.39015002781840,166,Helen,PERSON
621,uc1.$b312452,184,Manasquan,LOCATION
622,uc1.$b63692,203,him,PERSON
623,uc1.$b87048,142,her,PERSON
624,mdp.39015040621420,125,her,PERSON
625,mdp.39015004753730,307,May,DATE
626,aeu.ark:/13960/t1mg87x3z,113,he,PERSON
627,mdp.39015038579374,217,He,PERSON
628,mdp.39015016452230,76,she,PERSON
629,mdp.39015014776184,188,her,PERSON
630,uc1.$b610326,53,Thompson,PERSON
631,mdp.39015015209623,164,him,PERSON
632,mdp.39015048899069,194,Saturday,DATE
633,mdp.39015053538297,187,Santo Domingo,ORGANIZATION
634,uc2.ark:/13960/t1cj8877v,233,his,PERSON
635,mdp.39015000542749,58,He,PERSON
636,mdp.39015028095795,251,him,PERSON
637,uc1.32106007393728,157,He,PERSON
638,aeu.ark:/13960/t1mg87x3z,80,She,PERSON
639,mdp.39015020728666,274,her,PERSON
640,uc1.32106010569173,143,her,PERSON
641,uva.x030788124,277,he,PERSON
642,mdp.39015059435944,75,she,PERSON
643,mdp.39015030113503,305,Preston Knox,PERSON
644,mdp.39015000536758,183,Nick,PERSON
645,mdp.39015037423764,269,Cisco,ORGANIZATION
646,mdp.39015014637402,176,Big Black,ORGANIZATION
647,mdp.39015002375338,378,Kil,PERSON
648,wu.89000744367,131,she,PERSON
649,uc1.$b119911,332,He,PERSON
650,mdp.39015033255236,109,her,PERSON
651,nc01.ark:/13960/t3mw3rp2b,220,her,PERSON
652,nyp.33433076059314,327,she,PERSON
653,mdp.39015030202835,37,her,PERSON
654,mdp.39015033255236,213,Jim,PERSON
655,mdp.39015024079561,46,him,PERSON
656,hvd.32044010537264,207,her,PERSON
657,uc1.$b401346,495,her,PERSON
658,uc2.ark:/13960/t88g8g708,124,he,PERSON
659,uc1.$b323002,238,his,PERSON
660,nc01.ark:/13960/t9t16484h,78,him,PERSON
661,mdp.39015040365572,185,he,PERSON
662,uc1.$b799792,352,she,PERSON
663,uc1.32106016182757,106,Jack,PERSON
664,wu.89098876212,302,he,PERSON
665,mdp.39015001520702,129,she,PERSON
666,mdp.39015053394295,261,West Indian,MISC
667,mdp.39015014776184,57,Tessie,PERSON
668,uc1.$b799449,118,He,PERSON
669,mdp.39015003635185,91,Swedish,MISC
670,uc1.b3973268,126,he,PERSON
671,uc1.$b805570,51,her,PERSON
672,mdp.39015071237948,359,her,PERSON
673,txu.059173005430726,102,him,PERSON
674,mdp.39015014862448,86,he,PERSON
675,uc2.ark:/13960/t17m04p6z,30,Randal,PERSON
676,uc2.ark:/13960/t3610w538,96,her,PERSON
677,uc1.32106002116413,184,William,PERSON
678,uc1.b4095384,173,She,PERSON
679,uc2.ark:/13960/t88g8g708,411,she,PERSON
680,mdp.39015030113016,183,her,PERSON
681,uc1.31822013860861,108,Doug,PERSON
682,uc1.b3688021,175,he,PERSON
683,mdp.39015014776184,128,He,PERSON
684,mdp.39015013331627,148,he,PERSON
685,mdp.39015002719634,133,Irena,PERSON
686,mdp.39015019472599,81,He,PERSON
687,uc1.b2839252,138,her,PERSON
688,uva.x006115119,208,her,PERSON
689,mdp.39015000543242,60,London Tower,LOCATION
690,mdp.39015031592358,363,his,PERSON
691,mdp.39015014637402,53,her,PERSON
692,mdp.39015001145047,30,he,PERSON
693,uc1.b4368522,279,He,PERSON
694,mdp.39015004764927,35,Egypt,LOCATION
695,mdp.39015002185265,299,he,PERSON
696,mdp.39015030747045,314,her,PERSON
697,uc1.31822021280524,62,He,PERSON
698,miun.abw7392.0001.001,56,her,PERSON
699,uc1.$b803136,121,she,PERSON
700,mdp.39015012057637,215,she,PERSON
701,uc1.$b399374,105,She,PERSON
702,mdp.39015033255236,286,Anti,PERSON
703,nnc1.50042212,135,he,PERSON
704,mdp.39015020712173,338,Afro,MISC
705,mdp.39015025358220,86,her,PERSON
706,mdp.39015002719634,211,Blum,PERSON
707,uc1.$b805570,57,Madge,PERSON
708,uc2.ark:/13960/t2n58d91g,72,his,PERSON
709,uc1.b3711121,131,she,PERSON
710,mdp.39015050487928,150,He,PERSON
711,uc1.$b119911,173,He,PERSON
712,miun.afb3853.0001.001,204,Europe,LOCATION
713,uc1.32106016923267,139,he,PERSON
714,uc2.ark:/13960/t0tq5rh9j,165,his,PERSON
715,mdp.39015004191832,77,Terry,PERSON
716,uc1.$b401343,187,he,PERSON
717,uc1.$b119911,65,supper,DATE
718,uc1.32106016923267,230,him,PERSON
719,uc1.b3834441,52,Sotheby,PERSON
720,uc1.32106008091461,97,Mama,PERSON
721,uc1.32106005672461,295,Arvay,PERSON
722,uc1.b4368522,339,his,PERSON
723,uc1.$b401346,473,She,PERSON
724,mdp.39015000252448,78,Tom,PERSON
725,mdp.39015047473577,278,her,PERSON
726,uc1.$b805571,245,He,PERSON
727,uc1.$b803101,90,her,PERSON
728,mdp.39015002781840,249,Halsey,PERSON
729,njp.32101068170834,138,Purcey,PERSON
730,mdp.39015041189922,26,him,PERSON
731,uc1.b3110724,131,Sambo,PERSON
732,mdp.39015003640045,199,her,PERSON
733,mdp.39015040621420,118,he,PERSON
734,umn.31951002320734j,305,Paul,PERSON
735,uc1.b3688127,170,her,PERSON
736,mdp.39015002185265,68,Nyo Boto,PERSON
737,mdp.39015053538297,167,He,PERSON
738,osu.32435001929710,283,she,PERSON
739,uc1.$b610326,311,her,PERSON
740,uc1.$b799673,178,Jesus,PERSON
741,uc1.32106014692526,443,she,PERSON
742,mdp.39015016415658,210,his,PERSON
743,njp.32101074760685,183,his,PERSON
744,mdp.39015066051023,106,she,PERSON
745,uc1.$b510296,55,Highway Committee,ORGANIZATION
746,mdp.39015016415658,121,she,PERSON
747,mdp.39015000536758,368,Swanson,PERSON
748,mdp.39015031592358,59,Stuyvesant,PERSON
749,uc1.$b805638,165,her,PERSON
750,uc1.$b799449,187,Jeff,PERSON
751,mdp.39015011800169,134,Turkish-toed,MISC
752,uc1.$b312803,36,his,PERSON
753,uc1.$b799168,60,She,PERSON
754,inu.30000007418811,48,Herald,ORGANIZATION
755,hvd.hn3hhr,52,his,PERSON
756,mdp.39015020716356,272,He,PERSON
757,uc1.32106012297450,149,his,PERSON
758,mdp.39015014637402,51,she,PERSON
759,mdp.39015033255236,30,he,PERSON
760,mdp.39015025358220,55,her,PERSON
761,mdp.39015003977678,108,he,PERSON
762,osu.32435001929710,116,Baptists,MISC
763,mdp.39015066051023,259,Angela,PERSON
764,mdp.39015028485905,115,he,PERSON
765,inu.32000003479633,214,She,PERSON
766,mdp.39015014139243,75,his,PERSON
767,mdp.39015038579374,136,morning,TIME
768,mdp.39015014862497,23,Wilkins,PERSON
769,uc1.$b802359,233,She,PERSON
770,mdp.39015028718305,269,he,PERSON
771,mdp.39015059415839,419,Stanfield,PERSON
772,mdp.39015047473577,29,his,PERSON
773,mdp.39015059415839,248,Le Baron,PERSON
774,mdp.39015020648625,187,Roosevelt,PERSON
775,mdp.39015002185265,75,him,PERSON
776,uc1.$b808977,97,Joe,PERSON
777,mdp.39015020716356,87,Pietro,PERSON
778,mdp.39015032960943,29,her,PERSON
779,mdp.39015028718305,34,Dace Trevorl,PERSON
780,mdp.39015002185265,255,John,PERSON
781,mdp.39015047473577,239,him,PERSON
782,mdp.39015047473577,267,Sunday,DATE
783,mdp.39015038025527,43,her,PERSON
784,uc1.b3711124,135,Florence Wingate-Early,PERSON
785,mdp.39015010399841,49,Algiers,LOCATION
786,mdp.39015033142137,242,him,PERSON
787,umn.31951001812203j,272,He,PERSON
788,hvd.32044021096433,224,he,PERSON
789,mdp.39015002185265,510,he,PERSON
790,uc1.32106012836174,73,her,PERSON
791,uc1.b3711121,461,America,LOCATION
792,mdp.49015001406827,185,Dart,PERSON
793,mdp.39015054272441,219,She,PERSON
794,dul1.ark:/13960/t6vx6fj7q,450,his,PERSON
795,mdp.39015028686486,346,he,PERSON
796,uc1.$b805688,132,Mary Watts,PERSON
797,mdp.39015021862308,324,thirty dollars,MONEY
798,txu.059173005430726,156,he,PERSON
799,mdp.39015037468769,71,Nita,PERSON
800,osu.32435058033408,138,him,PERSON
801,uc1.32106016182757,26,she,PERSON
802,uc1.$b76124,203,him,PERSON
803,mdp.39015004753730,346,her,PERSON
804,uc1.$b76124,102,She,PERSON
805,mdp.39015004729474,400,He,PERSON
806,mdp.39015038579374,39,Robert,PERSON
807,uc1.$b802239,96,her,PERSON
808,mdp.39015028489303,72,her,PERSON
809,mdp.39015037484576,99,she,PERSON
810,mdp.39015011911768,89,Nora,PERSON
811,txu.059173025245647,345,him,PERSON
812,mdp.39015010399841,133,Abraham,PERSON
813,mdp.39015020728666,222,he,PERSON
814,mdp.39015000536758,134,his,PERSON
815,mdp.39015050487928,341,French,MISC
816,uc1.b3711043,215,her,PERSON
817,mdp.39015050555963,266,he,PERSON
818,mdp.39015002375338,372,Jo,PERSON
819,uc1.$b236274,115,he,PERSON
820,uc1.b3688127,66,he,PERSON
821,uc1.32106002116413,23,She,PERSON
822,uiug.30112001309100,197,Her,PERSON
823,uc2.ark:/13960/t3610w538,118,he,PERSON
824,mdp.39015030113016,441,his,PERSON
825,mdp.39015002719634,265,She,PERSON
826,mdp.39015014862497,85,Martin,PERSON
827,uc1.$b803101,341,Eden,PERSON
828,mdp.39015019472599,152,Dan,PERSON
829,uc1.32106010569173,108,Her,PERSON
830,mdp.39015000536758,439,Nick,PERSON
831,mdp.39015053394543,68,Longman,PERSON
832,uc1.$b799449,20,he,PERSON
833,wu.89000744367,219,Bendel,PERSON
834,uc1.32106007125674,373,Russell,PERSON
835,uc1.b5521446,104,Mississippi,LOCATION
836,uva.x006115119,202,Crowbs,MISC
837,mdp.39015014862471,186,Ross,PERSON
838,txu.059173005430726,495,Melvin Van Peebles,PERSON
839,uva.x002765161,73,Lou,PERSON
840,uc1.b4495386,157,he,PERSON
841,uc1.$b808977,260,China Doll,ORGANIZATION
842,inu.32000003479633,144,She,PERSON
843,mdp.39015053394667,148,he,PERSON
844,uc1.$b808977,264,he,PERSON
845,nyp.33433076059314,94,her,PERSON
846,uc1.$b236269,57,she,PERSON
847,miun.afb3853.0001.001,106,her,PERSON
848,mdp.39015031791232,85,Richie,PERSON
849,mdp.39015004729474,192,his,PERSON
850,osu.32435017630211,120,Her,PERSON
851,mdp.39015038579374,110,George Sampson,PERSON
852,mdp.39015011911768,82,Nora,PERSON
853,nyp.33433076059314,408,he,PERSON
854,uc1.32106016182757,40,She,PERSON
855,txu.059173018339015,168,She,PERSON
856,uc1.b3973268,115,Harry,PERSON
857,mdp.39015019145260,112,his,PERSON
858,uc1.32106014692526,254,she,PERSON
859,mdp.39015081383146,75,he,PERSON
860,mdp.39015073495692,148,Hillary,PERSON
861,mdp.39015061148626,320,Max Factor,ORGANIZATION
862,mdp.39015037468769,244,her,PERSON
863,uc2.ark:/13960/t2n58d91g,76,her,PERSON
864,mdp.39015011340158,264,him,PERSON
865,mdp.39015002216789,104,his,PERSON
866,uc1.$b187128,107,his,PERSON
867,uc1.b3711121,453,she,PERSON
868,mdp.39015047473577,116,she,PERSON
869,uc1.$b802237,56,he,PERSON
870,loc.ark:/13960/t9r21t21g,261,he,PERSON
871,pst.000051150549,120,Paris,LOCATION
872,uc1.$b300242,306,Merrit,PERSON
873,mdp.39015009022487,308,her,PERSON
874,osu.32435060119922,88,Vermont,LOCATION
875,mdp.39015046816164,118,she,PERSON
876,mdp.39015004753730,49,she,PERSON
877,txu.059173023654011,61,He,PERSON
878,mdp.39015002169061,73,he,PERSON
879,mdp.39015011802561,152,she,PERSON
880,mdp.39015016454152,83,four years later,DATE
881,mdp.39015016452230,294,Thursday,DATE
882,osu.32435017886441,147,he,PERSON
883,mdp.49015001406827,309,Bubber,PERSON
884,mdp.39015008356332,50,him,PERSON
885,hvd.32044010288199,99,National Senate,ORGANIZATION
886,uva.x006115119,250,Gascon,PERSON
887,mdp.39015021862308,195,he,PERSON
888,mdp.39015016452750,128,him,PERSON
889,uc1.$b312802,62,he,PERSON
890,uc1.$b63731,235,Jennings,PERSON
891,mdp.39015031592358,120,He,PERSON
892,mdp.39015025358220,131,Coral,LOCATION
893,uc1.$b799792,151,George Stevens,PERSON
894,mdp.39015011359729,18,his,PERSON
895,uc2.ark:/13960/t1cj8877v,273,Anglo-Saxon,MISC
896,mdp.39015032960943,143,Mamie,PERSON
897,mdp.39015016454574,165,he,PERSON
898,uc1.$b119911,259,Starrett,PERSON
899,coo.31924022491033,149,Berlin,LOCATION
900,mdp.39015002185265,60,she,PERSON
901,uc2.ark:/13960/t17m04p6z,83,hers,PERSON
902,mdp.39015030113016,479,New Orleans,LOCATION
903,mdp.39015041189922,200,she,PERSON
904,mdp.39015000536758,264,Nick,PERSON
905,nc01.ark:/13960/t3mw3rp2b,221,he,PERSON
906,umn.31951002320734j,540,his,PERSON
907,nyp.33433076059314,253,He,PERSON
908,umn.31951002320734j,208,Eddie,PERSON
909,uc1.$b401343,61,she,PERSON
910,uc1.32106002116413,342,his,PERSON
911,uc1.b3711121,477,she,PERSON
912,nyp.33433076059314,178,America,LOCATION
913,mdp.39015008163613,134,Lafferty,PERSON
914,uva.x006115119,96,he,PERSON
915,mdp.39015028489303,99,she,PERSON
916,uva.x006115119,113,Telphar,PERSON
917,uc1.b3711121,193,him,PERSON
918,uc1.$b799792,133,Charlie,PERSON
919,uc1.b3711121,501,he,PERSON
920,mdp.39015057621065,170,Sarah,PERSON
921,emu.010001355021,203,he,PERSON
922,uc1.$b119911,283,he,PERSON
923,uc1.31822021280524,70,Richardson,PERSON
924,uc1.$b323002,43,her,PERSON
925,mdp.39015054061430,43,Margaret Creighton,PERSON
926,mdp.39015004712637,163,Mark,PERSON
927,mdp.39015003636167,189,Wade,PERSON
928,mdp.39015014776184,196,She,PERSON
929,uva.x006115119,94,Jon,PERSON
930,mdp.39015011911768,16,his,PERSON
931,mdp.39015002719949,158,he,PERSON
932,mdp.39015059415839,359,Brown,PERSON
933,mdp.39015002741620,48,Felipe,PERSON
934,mdp.39015004313469,127,Small,PERSON
935,miun.afb3853.0001.001,29,Reb,MISC
936,mdp.39015053394667,271,Browning,PERSON
937,uc1.b3973268,258,Negro,MISC
938,mdp.39015014859253,223,night,TIME
939,mdp.39015002185265,148,his,PERSON
940,mdp.39015054272441,185,Jack,PERSON
941,uc2.ark:/13960/t88g8g708,83,she,PERSON
942,nc01.ark:/13960/t89g6f86r,38,he,PERSON
943,mdp.39015030113016,312,her,PERSON
944,uc1.$b312803,116,She,PERSON
945,uc1.$b120117,159,him,PERSON
946,loc.ark:/13960/t9r21t21g,46,him,PERSON
947,mdp.39015003977678,124,Georgia,LOCATION
948,mdp.39015014135811,507,his,PERSON
949,uva.x030788124,225,Near East,LOCATION
950,uva.x000652535,241,Stacey,PERSON
951,dul1.ark:/13960/t6vx6fj7q,306,He,PERSON
952,mdp.39015014637402,309,Wanda,PERSON
953,uiug.30112002544713,103,Mills,PERSON
954,mdp.39015053394295,21,her,PERSON
955,mdp.39015003636316,74,His,PERSON
956,uva.x002765161,108,Evelyn,PERSON
957,uc1.$b808977,285,Tony,PERSON
958,wu.89000744367,218,her,PERSON
959,uc1.$b76124,304,her,PERSON
960,uc1.$b799792,304,he,PERSON
961,loc.ark:/13960/t9r21t21g,232,Victor,PERSON
962,nc01.ark:/13960/t1hh7np2b,25,Lizzie,PERSON
963,dul1.ark:/13960/t8vb3f54w,250,He,PERSON
964,txu.059173022944752,27,she,PERSON
965,txu.059173025245647,62,Cubans,MISC
966,mdp.39015059435944,246,her,PERSON
967,uc1.$b799792,324,His,PERSON
968,mdp.39015041189922,281,Noah,PERSON
969,uc1.32106010569173,117,her,PERSON
970,mdp.39015016452750,80,He,PERSON
971,emu.10002331914,38,his,PERSON
972,mdp.39015013331627,334,Egyptian,MISC
973,mdp.39015008163613,171,him,PERSON
974,uc1.$b802359,308,Emile,PERSON
975,uc1.$b312802,236,him,PERSON
976,uc1.b3687493,43,Sammy,PERSON
977,mdp.39015012214691,182,his,PERSON
978,mdp.39015038025527,90,Lena,PERSON
979,uc1.$b807567,144,his,PERSON
980,mdp.39015014862497,332,He,PERSON
981,uc1.b4095384,442,Dobbs,PERSON
982,mdp.39015004753730,199,Sam,PERSON
983,osu.32435058033408,29,Aptor,LOCATION
984,uc1.$b401346,196,Shelomith,PERSON
985,mdp.39015004191832,20,She,PERSON
986,uc1.$b802239,56,he,PERSON
987,mdp.39015028095795,191,her,PERSON
988,mdp.39015016454574,27,his,PERSON
989,mdp.39015054272441,216,Chandler,PERSON
990,mdp.39015014135811,536,Milo,PERSON
991,uc1.$b805570,48,Veronica,PERSON
992,nyp.33433076059314,428,he,PERSON
993,mdp.39015030202835,39,his,PERSON
994,mdp.39015030113503,42,French,MISC
995,mdp.39015066051023,168,him,PERSON
996,wu.89000744367,141,Jean,PERSON
997,osu.32435058033408,232,Ross,PERSON
998,mdp.39015030113503,250,His,PERSON
999,uc1.b3456549,85,he,PERSON
1000,mdp.39015003636191,116,him,PERSON
1001,mdp.39015028095795,47,she,PERSON
1002,mdp.39015014135811,218,She,PERSON
1003,mdp.39015053394667,283,his,PERSON
1004,mdp.39015014135811,202,Don,PERSON
1005,emu.010002426670,100,his,PERSON
1006,emu.010000426223,39,Oliver,PERSON
1007,uc1.$b805413,150,he,PERSON
1008,uc1.32106005672461,272,She,PERSON
1009,dul1.ark:/13960/t6vx6fj7q,167,his,PERSON
1010,mdp.39015043798431,146,her,PERSON
1011,uc1.$b404100,132,Tommy,PERSON
1012,uc1.$b808977,207,She,PERSON
1013,mdp.39015020716356,235,Pietro,PERSON
1014,uva.x001130520,189,him,PERSON
1015,mdp.39015001520603,70,she,PERSON
1016,nyp.33433076059314,379,his,PERSON
1017,uc1.$b404100,42,Tommy Tumms,PERSON
1018,mdp.39015033979934,205,Johnson,PERSON
1019,inu.32000003479633,264,Ziegfeld,PERSON
1020,mdp.39015004158161,87,Today,DATE
1021,uc1.$b799792,262,him,PERSON
1022,mdp.39015019145260,111,Michael Ames,PERSON
1023,mdp.39015004712637,128,he,PERSON
1024,nc01.ark:/13960/t89g6f86r,151,his,PERSON
1025,njp.32101066122597,119,Iola,LOCATION
1026,mdp.39015016452453,77,Army,ORGANIZATION
1027,uc2.ark:/13960/t88g8g708,155,he,PERSON
1028,uc1.b3973268,52,Ford,ORGANIZATION
1029,uc1.b3711043,41,McGuire,PERSON
1030,mdp.39015043798431,21,He,PERSON
1031,mdp.39015037468769,82,her,PERSON
1032,uc2.ark:/13960/t8mc8s37n,413,she,PERSON
1033,uc1.$b401273,34,Madge,PERSON
1034,uc1.b3470438,64,Taney,PERSON
1035,mdp.39015000536758,234,Mommy,PERSON
1036,mdp.39015001816555,105,his,PERSON
1037,uc1.32106002172291,196,he,PERSON
1038,mdp.39015033255236,177,he,PERSON
1039,mdp.39015002338021,213,she,PERSON
1040,mdp.39015013331627,232,Congress,ORGANIZATION
1041,mdp.39015008240296,26,his,PERSON
1042,txu.059173018339015,137,Clare,PERSON
1043,nc01.ark:/13960/t3wt00v24,119,Margaret,PERSON
1044,mdp.39015014862448,294,Patricia,PERSON
1045,uiug.30112002544713,64,Greer,PERSON
1046,mdp.39015003636191,61,he,PERSON
1047,mdp.39015021979961,38,her,PERSON
1048,mdp.39015014637402,261,he,PERSON
1049,mdp.39015018046923,120,night,TIME
1050,mdp.39015016454574,139,him,PERSON
1051,wu.89098876212,148,she,PERSON
1052,uc1.$b236269,101,Her,PERSON
1053,umn.31951002320734j,87,South,LOCATION
1054,uc1.$b803101,90,Eden,PERSON
1055,mdp.39015008240296,84,Asher,PERSON
1056,mdp.39015012214691,213,John Thomas,PERSON
1057,uc1.$b102361,243,He,PERSON
1058,txu.059173023654011,142,her,PERSON
1059,uc1.$b323002,190,his,PERSON
1060,uc1.b3470438,59,Green,PERSON
1061,mdp.39015038579374,93,her,PERSON
1062,uc2.ark:/13960/t02z12t8w,35,Jackson,PERSON
1063,mdp.39015050487928,86,Bob,PERSON
1064,mdp.39015014862448,230,this night,TIME
1065,uc1.b4368522,327,Mauthausen,LOCATION
1066,nc01.ark:/13960/t9t16484h,336,she,PERSON
1067,uc1.$b63692,267,Yvon,PERSON
1068,mdp.39015014862497,150,him,PERSON
1069,mdp.39015014862489,69,Jacinto,PERSON
1070,txu.059173005430726,478,he,PERSON
1071,uva.x004346812,247,Wilson,PERSON
1072,uc1.$b87048,87,Alabama,LOCATION
1073,uc1.$b401343,29,Lazarus,PERSON
1074,osu.32435017630211,33,he,PERSON
1075,mdp.39015053538297,141,her,PERSON
1076,uc1.32106002116413,95,Taylor,PERSON
1077,mdp.39015007057337,135,she,PERSON
1078,mdp.39015046886894,251,last night,TIME
1079,mdp.39015002719949,195,him,PERSON
1080,mdp.39015028489303,125,Roberta,PERSON
1081,mdp.39015040104955,144,New Jerusalem,LOCATION
1082,mdp.39015001816555,94,Frau Hoffman,PERSON
1083,uc1.b3273229,38,he,PERSON
1084,mdp.39015014135803,203,Mundo,PERSON
1085,mdp.39015037468769,207,he,PERSON
1086,emu.010001355363,21,Carteret,PERSON
1087,uc1.32106010569173,169,her,PERSON
1088,uc1.$b63731,181,Mary Ellen,PERSON
1089,mdp.39015066034508,199,She,PERSON
1090,uc1.32106010537014,288,Nedeed,PERSON
1091,uc1.$b805571,126,He,PERSON
1092,mdp.39015020716356,19,her,PERSON
1093,uc1.b4095384,200,Rutherford,PERSON
1094,uc1.32106014692526,316,her,PERSON
1095,mdp.39015020648625,339,she,PERSON
1096,uc1.$b312802,72,Ewing,PERSON
1097,uc2.ark:/13960/t88g8g708,409,Jones,PERSON
1098,uc1.$b63731,116,he,PERSON
1099,mdp.39015000543242,99,Catholic,MISC
1100,uc1.32106002158183,230,her,PERSON
1101,uiuc.3004694,273,his,PERSON
1102,txu.059173005430726,339,Delgadina,PERSON
1103,mdp.39015004128289,104,her,PERSON
1104,miun.afb3853.0001.001,116,she,PERSON
1105,uc2.ark:/13960/t6k06z120,238,She,PERSON
1106,mdp.39015009022487,319,Essie,PERSON
1107,mdp.39015003640045,8,"Mills Music, Inc.",ORGANIZATION
1108,uc1.b3973268,76,Max,PERSON
1109,uc1.$b803101,303,Rosebud Country,LOCATION
1110,uc1.a0011554979,139,her,PERSON
1111,uc1.b4495386,57,her,PERSON
1112,mdp.39015004313469,191,his,PERSON
1113,uc1.32106002116413,229,his,PERSON
1114,osu.32435017630211,83,her,PERSON
1115,uc1.32106014425844,203,his,PERSON
1116,uc1.$b187128,33,Sunday,DATE
1117,uc1.b3688021,209,she,PERSON
1118,mdp.39015010399841,264,her,PERSON
1119,mdp.39015002719634,139,Jesus,PERSON
1120,mdp.39015014135803,38,him,PERSON
1121,txu.059173005430726,368,his,PERSON
1122,mdp.39015028485905,76,She,PERSON
1123,dul1.ark:/13960/t6vx6fj7q,441,she,PERSON
1124,uc1.b2839282,250,Friday,DATE
1125,uc1.a0011554979,111,Japan,LOCATION
1126,mdp.39015008240296,219,him,PERSON
1127,uc1.$b101950,212,he,PERSON
1128,uc1.b4397888,268,this morning,TIME
1129,mdp.39015002741612,33,Mississippi,LOCATION
1130,mdp.39015071237948,330,he,PERSON
1131,mdp.39015020716356,278,Pietro,PERSON
1132,mdp.39015004733401,260,She,PERSON
1133,mdp.39015035342958,97,He,PERSON
1134,uc1.b4368522,137,Leduc,PERSON
1135,uc1.32106010569173,90,she,PERSON
1136,mdp.39015002185265,545,he,PERSON
1137,mdp.39015021862308,83,his,PERSON
1138,uc1.$b799449,86,Bertha Mae,PERSON
1139,mdp.39015002185265,359,he,PERSON
1140,uc1.b3711124,331,her,PERSON
1141,mdp.39015024079561,64,Pontiac,LOCATION
1142,uc1.$b805570,88,Veronica,PERSON
1143,mdp.39015000536758,79,he,PERSON
